"id","displayname","latitude","longitude","day","month","year","literaturelink","Secondary sample accession","Alternative sample name 2","Host","Environmental sample","City/region","Collection date","Host status","Run accession","Alternative sample name 1","Study accession","Sample alias","Isolation source","Accession","Host sex","Country","Sample accession","Collected by","Experiment accession"
"657064147ece940222309181","SAMEA10147351","","","","","","","ERS7803854","","","","","","","ERR10358498","","PRJEB37378","181f1e56-1a24-11ec-b1c8-fa163eac3af7","","ERR10358498","","","SAMEA10147351","","ERX9890614"
"658026685b0def1ae7898c96","SAMEA10147355","","","","","","","ERS7803857","","","","","","","ERR10358514","","PRJEB37378","1837ccc6-1a24-11ec-b1c8-fa163eac3af7","","ERR10358514","","","SAMEA10147355","","ERX9890630"
"657064147ece9426f8309186","SAMEA10147361","","","","","","","ERS7803863","","","","","","","ERR10358530","","PRJEB37378","18483afc-1a24-11ec-b1c8-fa163eac3af7","","ERR10358530","","","SAMEA10147361","","ERX9890646"
"657064147ece945634309193","SAMEA10147381","","","","","","","ERS7803883","","","","","","","ERR10419884","","PRJEB37378","1891a26e-1a24-11ec-b1c8-fa163eac3af7","","ERR10419884","","","SAMEA10147381","","ERX9948357"
"657064147ece94b8d6309195","SAMEA10147384","","","","","","","ERS7803886","","","","","","","ERR10419890","","PRJEB37378","1898e4d4-1a24-11ec-b1c8-fa163eac3af7","","ERR10419890","","","SAMEA10147384","","ERX9948363"
"658026685b0def5f68898ca4","SAMEA10147422","","","","","","","ERS7803924","","","","","","","ERR10419950","","PRJEB37378","19a7ea46-1a24-11ec-b1c8-fa163eac3af7","","ERR10419950","","","SAMEA10147422","","ERX9948423"
"65c4cab5b20de0579b06f6bf","SAMEA10302331","","","","","","","ERS7957039","","","","","","","ERR10767517","","PRJEB37378","d6512e72-2812-11ec-ba34-fa163eea3084","","ERR10767517","","","SAMEA10302331","","ERX10218411"
"65c4cab5b20de0958806f607","SAMEA10302465","","","","","","","ERS7957172","","","","","","","ERR10765256","","PRJEB37378","d7e79096-2812-11ec-ba34-fa163eea3084","","ERR10765256","","","SAMEA10302465","","ERX10216150"
"6582e073ebb2f76261bbd73b","SAMEA10302603","","","","","","","ERS7957310","","","","","","","ERR10765500","","PRJEB37378","d8887a24-2812-11ec-ba34-fa163eea3084","","ERR10765500","","","SAMEA10302603","","ERX10216394"
"5f4a259a677a55822e248974","SAMEA104233163",53,-8,"","",2016,"","ERS1892181","","Human","","","","","ERR2109158","ME160759","","","Human","","","Ireland","SAMEA104233163","",""
"5f496c7064435f100e747516","SAMEA104233186",53,-8,"","",2016,"","ERS1892204","","Human","","","","","ERR2109181","ME160758","","","Human","","","Ireland","SAMEA104233186","",""
"5f47c3cd64435f160774469c","SAMEA104414829",43,12,"","",2016,"","ERS2032771","","Human","","","","","ERR3164632","f9c0b628-a90b-11e7-854e-3c4a9275d6c8","","","Unknown","","","Italy","SAMEA104414829","",""
"5f48bf0264435f35bc745cce","SAMEA104590449",12.73333,105.66667,17,2,2014,"","ERS2201731","","Human","","","","","ERR2303609","222","","","Swab","","","Cambodia","SAMEA104590449","",""
"5f4a08b5677a555b0724872b","SAMEA104590450",12.73333,105.66667,3,2,2014,"","ERS2201732","","Human","","","","","ERR2303610","223","","","Swab","","","Cambodia","SAMEA104590450","",""
"5f47d41bf87f39cae191c165","SAMEA104590451",12.73333,105.66667,6,2,2014,"","ERS2201733","","Human","","","","","ERR2303611","224","","","Swab","","","Cambodia","SAMEA104590451","",""
"644019af8c9ce5d1b48c34a5","SAMEA10468677","","","","","","","ERS8120845","","","False","","","","ERR7221435","","PRJEB24085","b2a2925e-cad8-11e7-941a-3c4a9275d6c8","","","","","SAMEA10468677","","ERX6790861"
"644019af8c9ce515688c34a6","SAMEA10468679","","","","","","","ERS8120847","","","False","","","","ERR7221437","","PRJEB24085","b2c575a8-cad8-11e7-941a-3c4a9275d6c8","","","","","SAMEA10468679","","ERX6790863"
"65c495f65f13bb16eef40e3f","SAMEA10634112","","","","","","","ERS8285963","","","","","","","ERR10766403","","PRJEB37378","02c64f8c-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766403","","","SAMEA10634112","","ERX10217297"
"65c34c3944ae85a99b2ba938","SAMEA10634123","","","","","","","ERS8285973","","","","","","","ERR10766163","","PRJEB37378","02da68f0-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766163","","","SAMEA10634123","","ERX10217057"
"65c4cab5b20de08a9806f689","SAMEA10634126","","","","","","","ERS8285978","","","","","","","ERR10766175","","PRJEB37378","02e4d6be-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766175","","","SAMEA10634126","","ERX10217069"
"6582e073ebb2f714a8bbd760","SAMEA10634180","","","","","","","ERS8286031","","","","","","","ERR10766397","","PRJEB37378","03b74de2-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766397","","","SAMEA10634180","","ERX10217291"
"65c4cab5b20de0ab3906f68b","SAMEA10634199","","","","","","","ERS8286050","","","","","","","ERR10766189","","PRJEB37378","03de5e6e-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766189","","","SAMEA10634199","","ERX10217083"
"65c495f65f13bb510af40e27","SAMEA10634200","","","","","","","ERS8286051","","","","","","","ERR10766192","","PRJEB37378","03e05cc8-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766192","","","SAMEA10634200","","ERX10217086"
"6582e073ebb2f7d5fdbbd753","SAMEA10634208","","","","","","","ERS8286058","","","","","","","ERR10766214","","PRJEB37378","03f11018-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766214","","","SAMEA10634208","","ERX10217108"
"65c495f65f13bb739bf40e2d","SAMEA10634211","","","","","","","ERS8286062","","","","","","","ERR10766225","","PRJEB37378","03f980c2-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766225","","","SAMEA10634211","","ERX10217119"
"65c4cab5b20de029b006f69a","SAMEA10634223","","","","","","","ERS8286074","","","","","","","ERR10766267","","PRJEB37378","041ee056-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766267","","","SAMEA10634223","","ERX10217161"
"65c495f65f13bb6092f40e32","SAMEA10634232","","","","","","","ERS8286083","","","","","","","ERR10766288","","PRJEB37378","042f3fdc-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766288","","","SAMEA10634232","","ERX10217182"
"65c5e53310bc3796334b6de7","SAMEA10634286","","","","","","","ERS8286137","","","","","","","ERR10766316","","PRJEB37378","035fce8c-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766316","","","SAMEA10634286","","ERX10217210"
"65c495f65f13bbb179f40e37","SAMEA10634297","","","","","","","ERS8286148","","","","","","","ERR10766343","","PRJEB37378","03716dfe-3bdc-11ec-9a3d-fa163eac3af7","","ERR10766343","","","SAMEA10634297","","ERX10217237"
"658026675b0def1812898b93","SAMEA110063275",31.768318,35.213711,"","",2018,"","ERS12161653","","","","","2018","","ERR9832531","","PRJEB53419","68443","clinical material","ERR9832531","","Israel","SAMEA110063275","","ERX9378357"
"658026675b0defd617898bb1","SAMEA110063331",32.0853,34.781769,"","",2018,"","ERS12161709","","","","","2018","","ERR9832587","","PRJEB53419","860666230","clinical material","ERR9832587","","Israel","SAMEA110063331","","ERX9378413"
"644019af8c9ce543b88c3450","SAMEA110448624","","","","","","","ERS12546654","","","False","","","","ERR10016542","","PRJEB54810","1D1","","","","","SAMEA110448624","","ERX9557324"
"644019af8c9ce55f1d8c3451","SAMEA110448625","","","","","","","ERS12546655","","","False","","","","ERR10016543","","PRJEB54810","1D2","","","","","SAMEA110448625","","ERX9557325"
"644019af8c9ce565188c344f","SAMEA110448626","","","","","","","ERS12546656","","","False","","","","ERR10016544","","PRJEB54810","1D3","","","","","SAMEA110448626","","ERX9557326"
"644019af8c9ce5df538c33ab","SAMEA110448627","","","","","","","ERS12546657","","","False","","","","ERR10016545","","PRJEB54810","1D4","","","","","SAMEA110448627","","ERX9557327"
"644019af8c9ce53dbd8c344e","SAMEA110448628","","","","","","","ERS12546658","","","False","","","","ERR10016546","","PRJEB54810","1D5","","","","","SAMEA110448628","","ERX9557328"
"644019af8c9ce5a3338c345b","SAMEA110448629","","","","","","","ERS12546659","","","False","","","","ERR10016547","","PRJEB54810","1D6","","","","","SAMEA110448629","","ERX9557329"
"644019af8c9ce56fd38c33b1","SAMEA110448630","","","","","","","ERS12546660","","","False","","","","ERR10016548","","PRJEB54810","5C2","","","","","SAMEA110448630","","ERX9557330"
"644019af8c9ce57ece8c3459","SAMEA110448631","","","","","","","ERS12546661","","","False","","","","ERR10016549","","PRJEB54810","5C3","","","","","SAMEA110448631","","ERX9557331"
"644019af8c9ce5d9148c3458","SAMEA110448632","","","","","","","ERS12546662","","","False","","","","ERR10016550","","PRJEB54810","5C4","","","","","SAMEA110448632","","ERX9557332"
"644019af8c9ce5378b8c3457","SAMEA110448633","","","","","","","ERS12546663","","","False","","","","ERR10016551","","PRJEB54810","5C5","","","","","SAMEA110448633","","ERX9557333"
"644019af8c9ce531408c33b0","SAMEA110448634","","","","","","","ERS12546664","","","False","","","","ERR10016552","","PRJEB54810","5C6","","","","","SAMEA110448634","","ERX9557334"
"644019af8c9ce572b38c3454","SAMEA110448635","","","","","","","ERS12546665","","","False","","","","ERR10016553","","PRJEB54810","1A1","","","","","SAMEA110448635","","ERX9557335"
"644019af8c9ce5a1c48c3456","SAMEA110448636","","","","","","","ERS12546666","","","False","","","","ERR10016554","","PRJEB54810","1A2","","","","","SAMEA110448636","","ERX9557336"
"644019af8c9ce53f2d8c33af","SAMEA110448637","","","","","","","ERS12546667","","","False","","","","ERR10016555","","PRJEB54810","1A3","","","","","SAMEA110448637","","ERX9557337"
"644019af8c9ce56be58c3455","SAMEA110448638","","","","","","","ERS12546668","","","False","","","","ERR10016556","","PRJEB54810","1A4","","","","","SAMEA110448638","","ERX9557338"
"644019af8c9ce579ca8c3462","SAMEA110448639","","","","","","","ERS12546669","","","False","","","","ERR10016557","","PRJEB54810","1A5","","","","","SAMEA110448639","","ERX9557339"
"644019af8c9ce519c68c33b5","SAMEA110448640","","","","","","","ERS12546670","","","False","","","","ERR10016558","","PRJEB54810","1A6","","","","","SAMEA110448640","","ERX9557340"
"644019af8c9ce5705e8c345f","SAMEA110448664","","","","","","","ERS12546694","","","False","","","","ERR10016582","","PRJEB54810","2C1","","","","","SAMEA110448664","","ERX9557364"
"644019af8c9ce51bf38c3460","SAMEA110448665","","","","","","","ERS12546695","","","False","","","","ERR10016583","","PRJEB54810","2C2","","","","","SAMEA110448665","","ERX9557365"
"644019af8c9ce5f50d8c33b4","SAMEA110448666","","","","","","","ERS12546696","","","False","","","","ERR10016584","","PRJEB54810","2C3","","","","","SAMEA110448666","","ERX9557366"
"644019af8c9ce5791b8c345e","SAMEA110448667","","","","","","","ERS12546697","","","False","","","","ERR10016585","","PRJEB54810","2C4","","","","","SAMEA110448667","","ERX9557367"
"644019af8c9ce52af68c345d","SAMEA110448668","","","","","","","ERS12546698","","","False","","","","ERR10016586","","PRJEB54810","2C5","","","","","SAMEA110448668","","ERX9557368"
"644019af8c9ce526de8c345c","SAMEA110448669","","","","","","","ERS12546699","","","False","","","","ERR10016587","","PRJEB54810","2C6","","","","","SAMEA110448669","","ERX9557369"
"644019af8c9ce5b7938c33b2","SAMEA110448682","","","","","","","ERS12546712","","","False","","","","ERR10016600","","PRJEB54810","3B1","","","","","SAMEA110448682","","ERX9557382"
"644019af8c9ce5d8038c345a","SAMEA110448683","","","","","","","ERS12546713","","","False","","","","ERR10016601","","PRJEB54810","3B2","","","","","SAMEA110448683","","ERX9557383"
"644019af8c9ce542888c33b8","SAMEA110448684","","","","","","","ERS12546714","","","False","","","","ERR10016602","","PRJEB54810","3B3","","","","","SAMEA110448684","","ERX9557384"
"644019af8c9ce51ad88c3466","SAMEA110448685","","","","","","","ERS12546715","","","False","","","","ERR10016603","","PRJEB54810","3B4","","","","","SAMEA110448685","","ERX9557385"
"644019af8c9ce5cbdd8c3467","SAMEA110448686","","","","","","","ERS12546716","","","False","","","","ERR10016604","","PRJEB54810","3B5","","","","","SAMEA110448686","","ERX9557386"
"644019af8c9ce543e08c33b7","SAMEA110448687","","","","","","","ERS12546717","","","False","","","","ERR10016605","","PRJEB54810","3B6","","","","","SAMEA110448687","","ERX9557387"
"644019af8c9ce527fa8c3464","SAMEA110448700","","","","","","","ERS12546730","","","False","","","","ERR10016618","","PRJEB54810","4A1","","","","","SAMEA110448700","","ERX9557400"
"644019af8c9ce5871d8c3463","SAMEA110448701","","","","","","","ERS12546731","","","False","","","","ERR10016619","","PRJEB54810","4A2","","","","","SAMEA110448701","","ERX9557401"
"644019af8c9ce52f1f8c3465","SAMEA110448702","","","","","","","ERS12546732","","","False","","","","ERR10016620","","PRJEB54810","4A3","","","","","SAMEA110448702","","ERX9557402"
"644019af8c9ce500138c33b6","SAMEA110448703","","","","","","","ERS12546733","","","False","","","","ERR10016621","","PRJEB54810","4A4","","","","","SAMEA110448703","","ERX9557403"
"644019af8c9ce527528c33b3","SAMEA110448704","","","","","","","ERS12546734","","","False","","","","ERR10016622","","PRJEB54810","4A5","","","","","SAMEA110448704","","ERX9557404"
"644019af8c9ce5d49b8c3461","SAMEA110448705","","","","","","","ERS12546735","","","False","","","","ERR10016623","","PRJEB54810","4A6","","","","","SAMEA110448705","","ERX9557405"
"644019af8c9ce55e708c346f","SAMEA110448718","","","","","","","ERS12546748","","","False","","","","ERR10016636","","PRJEB54810","4D1","","","","","SAMEA110448718","","ERX9557418"
"644019af8c9ce565eb8c346e","SAMEA110448719","","","","","","","ERS12546749","","","False","","","","ERR10016637","","PRJEB54810","4D2","","","","","SAMEA110448719","","ERX9557419"
"644019af8c9ce5d1f48c346d","SAMEA110448720","","","","","","","ERS12546750","","","False","","","","ERR10016638","","PRJEB54810","4D3","","","","","SAMEA110448720","","ERX9557420"
"644019af8c9ce5ef818c33ba","SAMEA110448721","","","","","","","ERS12546751","","","False","","","","ERR10016639","","PRJEB54810","4D4","","","","","SAMEA110448721","","ERX9557421"
"644019af8c9ce518be8c346b","SAMEA110448722","","","","","","","ERS12546752","","","False","","","","ERR10016640","","PRJEB54810","4D5","","","","","SAMEA110448722","","ERX9557422"
"644019af8c9ce5dd588c346c","SAMEA110448723","","","","","","","ERS12546753","","","False","","","","ERR10016641","","PRJEB54810","4D6","","","","","SAMEA110448723","","ERX9557423"
"644019af8c9ce553388c33b9","SAMEA110448724","","","","","","","ERS12546754","","","False","","","","ERR10016642","","PRJEB54810","4D6_wrinkly","","","","","SAMEA110448724","","ERX9557424"
"644019af8c9ce592678c3468","SAMEA110448747","","","","","","","ERS12546777","","","False","","","","ERR10016665","","PRJEB54810","6B1","","","","","SAMEA110448747","","ERX9557447"
"644019af8c9ce56a928c346a","SAMEA110448748","","","","","","","ERS12546778","","","False","","","","ERR10016666","","PRJEB54810","6B2","","","","","SAMEA110448748","","ERX9557448"
"644019af8c9ce571b48c3469","SAMEA110448749","","","","","","","ERS12546779","","","False","","","","ERR10016667","","PRJEB54810","6B3","","","","","SAMEA110448749","","ERX9557449"
"644019af8c9ce515758c3475","SAMEA110448750","","","","","","","ERS12546780","","","False","","","","ERR10016668","","PRJEB54810","6B4_wrinkly","","","","","SAMEA110448750","","ERX9557450"
"644019af8c9ce5305a8c3476","SAMEA110448751","","","","","","","ERS12546781","","","False","","","","ERR10016669","","PRJEB54810","6B4","","","","","SAMEA110448751","","ERX9557451"
"644019af8c9ce538838c3474","SAMEA110448752","","","","","","","ERS12546782","","","False","","","","ERR10016670","","PRJEB54810","6B5","","","","","SAMEA110448752","","ERX9557452"
"644019af8c9ce5dee58c33bd","SAMEA110448753","","","","","","","ERS12546783","","","False","","","","ERR10016671","","PRJEB54810","6B6","","","","","SAMEA110448753","","ERX9557453"
"644019af8c9ce53fda8c3473","SAMEA110448766","","","","","","","ERS12546796","","","False","","","","ERR10016684","","PRJEB54810","7A1","","","","","SAMEA110448766","","ERX9557466"
"644019af8c9ce5a9138c3472","SAMEA110448767","","","","","","","ERS12546797","","","False","","","","ERR10016685","","PRJEB54810","7A2","","","","","SAMEA110448767","","ERX9557467"
"644019af8c9ce50b9b8c33bc","SAMEA110448768","","","","","","","ERS12546798","","","False","","","","ERR10016686","","PRJEB54810","7A3","","","","","SAMEA110448768","","ERX9557468"
"644019af8c9ce5a0828c3471","SAMEA110448769","","","","","","","ERS12546799","","","False","","","","ERR10016687","","PRJEB54810","7A4","","","","","SAMEA110448769","","ERX9557469"
"644019af8c9ce5dfe28c3470","SAMEA110448770","","","","","","","ERS12546800","","","False","","","","ERR10016688","","PRJEB54810","7A5","","","","","SAMEA110448770","","ERX9557470"
"644019af8c9ce5aeb08c33bb","SAMEA110448771","","","","","","","ERS12546801","","","False","","","","ERR10016689","","PRJEB54810","7A6","","","","","SAMEA110448771","","ERX9557471"
"644019af8c9ce58a698c347c","SAMEA110448778","","","","","","","ERS12546808","","","False","","","","ERR10016696","","PRJEB54810","7D1","","","","","SAMEA110448778","","ERX9557478"
"644019af8c9ce532358c347d","SAMEA110448779","","","","","","","ERS12546809","","","False","","","","ERR10016697","","PRJEB54810","7D2","","","","","SAMEA110448779","","ERX9557479"
"644019af8c9ce5416a8c347b","SAMEA110448780","","","","","","","ERS12546810","","","False","","","","ERR10016698","","PRJEB54810","7D3","","","","","SAMEA110448780","","ERX9557480"
"644019af8c9ce5f7f58c33c0","SAMEA110448781","","","","","","","ERS12546811","","","False","","","","ERR10016699","","PRJEB54810","7D4","","","","","SAMEA110448781","","ERX9557481"
"644019af8c9ce53a998c347a","SAMEA110448782","","","","","","","ERS12546812","","","False","","","","ERR10016700","","PRJEB54810","7D5","","","","","SAMEA110448782","","ERX9557482"
"644019af8c9ce51b5a8c3479","SAMEA110448783","","","","","","","ERS12546813","","","False","","","","ERR10016701","","PRJEB54810","7D6","","","","","SAMEA110448783","","ERX9557483"
"6582e073ebb2f7460cbbd550","SAMEA110452478","","","","","","","ERS12550508","","","","","","","ERR10019296","","PRJEB49334","ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12468","","ERR10019296","","","SAMEA110452478","","ERX9559993"
